--------------------------------------
| rollout/                |          |
|    ep_reward_mean       | 4.44      |
|    mimic_body_reward    | 0.0613    |
|    mimic_body_vel_re... | 0.0182    |
|    mimic_contact_reward | 0.07      |
|    mimic_ee_reward      | 0.00837   |
|    mimic_qpos_reward    | 0.0372    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 213       |
|    time_elapsed         | 2793      |
|    total_timesteps      | 872448    |
| train/                  |           |
|    approx_kl            | 12.840974 |
|    clip_fraction        | 0.979     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.9       |
|    learning_rate        | 0.0001    |
|    loss                 | 0.347     |
|    n_updates            | 636       |
|    policy_gradient_loss | 0.378     |
|    std                  | 0.02      |
|    value_loss           | 0.208     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 28.6      |
|    ep_reward_mean       | 4.55      |
|    mimic_body_reward    | 0.0827    |
|    mimic_body_vel_re... | 0.0132    |
|    mimic_contact_reward | 0.068     |
|    mimic_ee_reward      | 0.00698   |
|    mimic_qpos_reward    | 0.0328    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 214       |
|    time_elapsed         | 2806      |
|    total_timesteps      | 876544    |
| train/                  |           |
|    approx_kl            | 11.846315 |
|    clip_fraction        | 0.98      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.902     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.393     |
|    n_updates            | 639       |
|    policy_gradient_loss | 0.291     |
|    std                  | 0.02      |
|    value_loss           | 0.202     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.7      |
|    ep_reward_mean       | 4.62      |
|    mimic_body_reward    | 0.0336    |
|    mimic_body_vel_re... | 0.015     |
|    mimic_contact_reward | 0.028     |
|    mimic_ee_reward      | 0.00559   |
|    mimic_qpos_reward    | 0.023     |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 215       |
|    time_elapsed         | 2819      |
|    total_timesteps      | 880640    |
| train/                  |           |
|    approx_kl            | 12.588711 |
|    clip_fraction        | 0.976     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.916     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.285     |
|    n_updates            | 642       |
|    policy_gradient_loss | 0.285     |
|    std                  | 0.02      |
|    value_loss           | 0.14      |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 28.6      |
|    ep_reward_mean       | 4.86      |
|    mimic_body_reward    | 0.0465    |
|    mimic_body_vel_re... | 0.0163    |
|    mimic_contact_reward | 0.052     |
|    mimic_ee_reward      | 0.00525   |
|    mimic_qpos_reward    | 0.0248    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 216       |
|    time_elapsed         | 2832      |
|    total_timesteps      | 884736    |
| train/                  |           |
|    approx_kl            | 16.077187 |
|    clip_fraction        | 0.977     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.908     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.309     |
|    n_updates            | 645       |
|    policy_gradient_loss | 0.299     |
|    std                  | 0.02      |
|    value_loss           | 0.154     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 30.1      |
|    ep_reward_mean       | 4.97      |
|    mimic_body_reward    | 0.049     |
|    mimic_body_vel_re... | 0.00946   |
|    mimic_contact_reward | 0.046     |
|    mimic_ee_reward      | 0.00379   |
|    mimic_qpos_reward    | 0.0201    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 217       |
|    time_elapsed         | 2845      |
|    total_timesteps      | 888832    |
| train/                  |           |
|    approx_kl            | 18.330338 |
|    clip_fraction        | 0.979     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.84      |
|    learning_rate        | 0.0001    |
|    loss                 | 0.386     |
|    n_updates            | 648       |
|    policy_gradient_loss | 0.292     |
|    std                  | 0.02      |
|    value_loss           | 0.244     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.4      |
|    ep_reward_mean       | 4.93      |
|    mimic_body_reward    | 0.0569    |
|    mimic_body_vel_re... | 0.00419   |
|    mimic_contact_reward | 0.058     |
|    mimic_ee_reward      | 0.00369   |
|    mimic_qpos_reward    | 0.0229    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 218       |
|    time_elapsed         | 2858      |
|    total_timesteps      | 892928    |
| train/                  |           |
|    approx_kl            | 12.620405 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.896     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.776     |
|    n_updates            | 651       |
|    policy_gradient_loss | 0.318     |
|    std                  | 0.02      |
|    value_loss           | 0.21      |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 30.1      |
|    ep_reward_mean       | 5.13      |
|    mimic_body_reward    | 0.0725    |
|    mimic_body_vel_re... | 0.0101    |
|    mimic_contact_reward | 0.044     |
|    mimic_ee_reward      | 0.00528   |
|    mimic_qpos_reward    | 0.0254    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 219       |
|    time_elapsed         | 2871      |
|    total_timesteps      | 897024    |
| train/                  |           |
|    approx_kl            | 12.670374 |
|    clip_fraction        | 0.975     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.895     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.328     |
|    n_updates            | 654       |
|    policy_gradient_loss | 0.279     |
|    std                  | 0.02      |
|    value_loss           | 0.201     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.1      |
|    ep_reward_mean       | 4.88      |
|    mimic_body_reward    | 0.0489    |
|    mimic_body_vel_re... | 0.00352   |
|    mimic_contact_reward | 0.04      |
|    mimic_ee_reward      | 0.00063   |
|    mimic_qpos_reward    | 0.00956   |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 220       |
|    time_elapsed         | 2884      |
|    total_timesteps      | 901120    |
| train/                  |           |
|    approx_kl            | 18.521969 |
|    clip_fraction        | 0.979     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.878     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.366     |
|    n_updates            | 657       |
|    policy_gradient_loss | 0.275     |
|    std                  | 0.02      |
|    value_loss           | 0.217     |
---------------------------------------
